datetime,demand,gen_cost_marg,gen_cost_tot,co2_marg,co2_tot,so2_marg,so2_tot,nox_marg,nox_tot,dmg_easiur,biomass_mix,coal_mix,gas_mix,geothermal_mix,hydro_mix,nuclear_mix,oil_mix,marg_gen,coal_mix_marg,marg_gen_fuel_type,mmbtu_coal,mmbtu_gas,mmbtu_oil
2017-01-01 17:00:00,15179.0,24.573037435636937,326623.8352633369,693.8298874220193,12609122.688712062,1.075705602189966,13509.039084681226,0.29631517857979356,6518.834453771375,307030.2559258745,0.0,11671.054125412536,2831.9458745874626,0.0,0.0,0.0,676.0,0,0.5,gas,115111.08589998374,19557.102869899038,6622.730222810682
2017-01-01 18:00:00,14939.0,24.573037435636937,320674.8404498906,388.30118146580907,12327692.842133129,0.001962077252611082,12847.025932348644,0.05267733224856656,6355.913918641325,297677.85322958237,0.0,11363.0,2900.0,0.0,0.0,0.0,676.0,0,0.0,gas,111875.30991544767,20047.2683326374,6622.730222810682
2017-01-01 19:00:00,14254.0,24.361013833992097,303933.5686602342,684.6213296436603,12226734.21235394,1.075658911777946,13345.297501830271,0.2917685124555103,6438.795337899789,302804.60021179396,0.0,11605.199999999997,1972.800000000002,0.0,0.0,0.0,676.0,0,0.5,gas,114474.57050920179,13587.37034430206,6622.730222810682
2017-01-01 20:00:00,13854.0,24.256869323169447,294212.94973290927,960.2927492897168,11887167.604248205,2.302535828103022,12427.880389706812,0.5843602483875749,6224.064200772896,281430.0840202628,0.0,11291.0,1887.0,0.0,0.0,0.0,676.0,0,1.0,coal,111232.11854303449,12998.860344302047,6622.730222810682
2017-01-01 21:00:00,13425.0,24.106424707511195,283849.5931120349,968.8400638591972,11474405.890990691,1.7523661018868144,11566.905959835847,0.44704326094367575,6017.985378101946,261558.24387392367,0.0,11065.62721893491,1869.9727810650902,0.0,0.0,0.0,489.40000000000146,0,0.5,oil,108817.8309486163,12874.209417575135,4770.154734679814
2017-01-01 22:00:00,13451.0,24.106424707511195,284476.3601544302,968.8400638591972,11492133.12394685,1.7523661018868144,11575.78195787067,0.44704326094367575,6022.537744148173,261733.98723839418,0.0,11066.050295857985,1882.5497041420133,0.0,0.0,0.0,502.40000000000146,0,0.5,oil,108822.23428892042,12966.281124816613,4899.219479297722
2017-01-01 23:00:00,12539.0,23.879329765280097,262600.3175052393,690.6358825021889,10961753.70905758,1.4604368508664123,11095.875483454372,0.382510813202533,5834.822884558288,250362.45848061645,0.0,10932.599999999999,1268.4000000000015,0.0,0.0,0.0,338.0,0,0.5,gas,107429.05682922107,8477.253882504056,3267.046862745098
2017-01-02 00:00:00,12211.0,23.653218291332045,254822.22405764763,689.3471868192161,10884177.716316668,1.4502854989388692,11349.938267457825,0.38631176405640855,5848.5549533857875,255618.46952509493,0.0,11017.251367781153,855.7486322188472,0.0,0.0,0.0,338.0,0,0.5,gas,108305.48432284444,5496.224422594267,3267.046862745098
2017-01-02 01:00:00,12272.0,23.653218291332045,256265.0703734189,689.3471868192161,10908016.402385462,1.4502854989388692,11350.595237492897,0.38631176405640855,5855.126720071713,255678.43232757738,0.0,11017.4367781155,916.5632218845006,0.0,0.0,0.0,338.0,0,0.5,gas,108307.41628284642,5934.947997034244,3267.046862745098
2017-01-02 02:00:00,12296.0,23.653218291332045,256832.74761241087,689.3471868192161,10917395.55756007,1.4502854989388692,11350.853717506696,0.38631176405640855,5857.712333194045,255702.02424986556,0.0,11017.509726443766,940.4902735562332,0.0,0.0,0.0,338.0,0,0.5,gas,108308.17639825703,6107.560550912267,3267.046862745098
