datetime,demand,gen_cost_marg,gen_cost_tot,co2_marg,co2_tot,so2_marg,so2_tot,nox_marg,nox_tot,dmg_easiur,biomass_mix,coal_mix,gas_mix,geothermal_mix,hydro_mix,nuclear_mix,oil_mix,marg_gen,coal_mix_marg,marg_gen_fuel_type,mmbtu_coal,mmbtu_gas,mmbtu_oil
2017-12-28 17:00:00,103040.0,32.84516275592363,2639083.354627096,623.3712271592315,70878056.39370883,0.172446349583862,47654.635136211546,0.20935847221799903,43165.11150253548,1410808.275477667,0.0,59208.19843653427,43831.80156346583,0.0,0.0,0.0,0.0,0,0.5,gas,569642.1755256952,317980.10618980124,0.0
2017-12-28 18:00:00,106167.0,33.8775191167275,2742886.710148079,709.8154538012087,72623479.33368723,0.13039127687707264,48214.7472544444,0.25054086680348403,43888.17902006831,1427671.1252711106,0.0,59927.08448647159,46239.91551352852,0.0,0.0,0.0,0.0,0,0.5,gas,576300.0009354365,338080.5387416084,0.0
2017-12-28 19:00:00,105737.0,33.9785195820097,2727783.361588736,845.2351837416495,72215520.71792671,0.21493596593891118,48092.42869845016,0.3711064736045695,43667.82666069534,1423487.7300381896,0.0,59365.38732828101,46371.61267171911,0.0,0.0,0.0,0.0,0,1.0,coal,571088.9536947419,339434.5495322765,0.0
2017-12-28 20:00:00,104927.0,33.633990019291936,2700380.289524833,866.4814937394236,71699064.09299883,0.48985443283784724,47922.898981893544,0.4073065042968524,43601.459765631414,1420079.3106793738,0.0,59105.9126169461,45821.087383054015,0.0,0.0,0.0,0.0,0,1.0,coal,568765.0369567614,333943.5803864362,0.0
2017-12-28 21:00:00,101432.0,32.626974754558205,2585173.95886336,666.9017185920995,69836341.38419454,0.22460562156543692,47419.78081863749,0.2153580626725644,42769.711693410114,1402690.637956552,0.0,58357.28989454331,43074.710105456776,0.0,0.0,0.0,0.0,0,0.5,gas,561791.3256441685,312212.7531856511,0.0
2017-12-28 22:00:00,97709.0,31.662416040156142,2465362.93351274,858.1813903826733,67470829.9371295,0.35773023916543173,46934.14354331874,0.4824305011923886,41289.38496491269,1379986.124261318,0.0,57251.408058260204,40457.59194173988,0.0,0.0,0.0,0.0,0,1.0,coal,551104.8783457356,287989.61849617795,0.0
2017-12-28 23:00:00,95626.0,31.25762159063911,2399710.961376272,692.3433177763884,66181301.725849085,0.1981781159225014,46501.77234356134,0.378220208926377,40149.566815296115,1360896.8928384753,0.0,56399.86395098629,39226.13604901381,0.0,0.0,0.0,0.0,0,0.5,gas,543074.82661176,277933.54868254584,0.0
2017-12-29 00:00:00,92703.0,30.68803511275211,2309114.7428391017,867.7462445526548,64199077.97152467,0.27898922579314855,45797.39099263169,0.5117082031168616,39185.15680733907,1337818.8363509136,0.0,54591.446201852,38111.553798148125,0.0,0.0,0.0,0.0,0,1.0,coal,526450.1568907334,269935.25425128866,0.0
2017-12-29 01:00:00,92344.0,30.68803511275211,2298097.7382336236,867.7462445526548,63888894.90846899,0.27898922579314855,45701.012779478144,0.5117082031168616,38999.03726921502,1334670.472841479,0.0,54242.5178976126,38101.48210238753,0.0,0.0,0.0,0.0,0,1.0,coal,523198.8954740371,269834.2414274831,0.0
2017-12-29 02:00:00,91881.0,30.634033593752967,2283905.76518792,679.7891268143389,63622890.927611746,0.19135505529835792,45692.19700378481,0.36312452489640934,38928.58498324417,1333809.8909041947,0.0,54192.03554210667,37688.964457893446,0.0,0.0,0.0,0.0,0,0.5,gas,522674.7156540798,265870.190635275,0.0
2017-12-29 03:00:00,92656.0,30.68803511275211,2307672.405188802,867.7462445526548,64158469.04683493,0.27898922579314855,45784.77323213527,0.5117082031168616,39160.790182570745,1337406.6550558067,0.0,54545.76478040562,38110.235219594506,0.0,0.0,0.0,0.0,0,1.0,coal,526024.5042818623,269922.0297311804,0.0
2017-12-29 04:00:00,94835.0,31.15576846150515,2375047.9890905027,834.9806199812667,65625481.452044345,0.4765519336687808,46229.74538660803,0.6393035125530602,39795.65342809361,1351534.8640188314,0.0,55812.64341550099,39022.35658449912,0.0,0.0,0.0,0.0,0,1.0,coal,538107.4751863338,276199.9382094089,0.0
2017-12-29 05:00:00,97243.0,31.58385647093584,2450616.6452447027,626.8271537885744,67216980.16576418,0.17553638564366017,46891.45419237511,0.2969327282486793,41208.68028958253,1377962.7395709495,0.0,57137.784486471595,40105.21551352849,0.0,0.0,0.0,0.0,0,0.5,gas,550090.3698452025,285032.70606163057,0.0
2017-12-29 06:00:00,98928.0,32.02487224558124,2504122.871785948,714.986351602458,68288155.36105531,0.18762877338179706,47057.851433380325,0.23849714448982415,41923.76748574043,1387503.5539699881,0.0,57733.1844864716,41194.8155135285,0.0,0.0,0.0,0.0,0,0.5,gas,555798.5690163637,295046.5208434878,0.0
2017-12-29 07:00:00,102334.0,32.91383677106738,2611149.9806891773,860.9156966369646,69867437.84201849,0.1830853552139593,47115.65716971785,0.29780649035812673,42579.94638417073,1395429.3617716741,0.0,57652.91238659689,44681.08761340315,0.0,0.0,0.0,0.0,0,1.0,coal,555262.5726748245,324059.5573328122,0.0
2017-12-29 08:00:00,101475.0,32.84516275592363,2582924.9984515784,385.913619047619,69515810.80321594,0.0019505185185185187,47106.33314600836,0.028353903345724907,42545.64147540566,1394822.128529684,0.0,57610.68448647158,43864.315513528454,0.0,0.0,0.0,0.0,0,0.0,gas,554871.9497296865,318212.7787689531,0.0
2017-12-29 09:00:00,99423.0,32.52832162420633,2515994.2527003554,521.0841631177325,68203804.86872528,0.002633727906976744,46829.543669460436,0.08246914864601598,41956.199944747495,1384822.640853735,0.0,56638.68448647158,42784.31551352844,0.0,0.0,0.0,0.0,0,0.0,gas,545926.1123162735,309321.545373447,0.0
