datetime,demand,gen_cost_marg,gen_cost_tot,co2_marg,co2_tot,so2_marg,so2_tot,nox_marg,nox_tot,dmg_easiur,biomass_mix,coal_mix,gas_mix,geothermal_mix,hydro_mix,nuclear_mix,oil_mix,marg_gen,coal_mix_marg,marg_gen_fuel_type,mmbtu_coal,mmbtu_gas,mmbtu_oil
2017-11-10 08:00:00,39476.0,27.486848325730328,873411.2581050023,368.3087905203349,28030423.54849032,0.0018602042741373303,9920.401011443517,0.02163279878456735,19606.664428191016,288630.397619761,0.0,23062.000000000004,16413.999999999996,0.0,0.0,0.0,0.0,0,0.0,gas,229458.04837890342,118489.35671504188,0.0
2017-11-10 09:00:00,37790.0,26.984444510320596,827498.8967118392,699.7443562826643,27186586.25404864,0.23760962131229957,9806.661319052479,0.4685728765367343,19359.68717853242,285613.95671710477,0.0,22757.010672003606,15032.989327996394,0.0,0.0,0.0,0.0,0,0.5,gas,226238.52973913713,108462.73286969707,0.0
2017-11-10 10:00:00,37703.0,26.925173523282673,825152.7305490369,984.5968572242742,27127713.960017804,0.31597953043842897,9798.377463409779,0.5860822896224698,19344.108592920125,285140.3428484753,0.0,22712.57061505764,14990.42938494236,0.0,0.0,0.0,0.0,0,1.0,coal,225790.32337244775,108160.66723651912,0.0
2017-11-10 11:00:00,37308.0,26.925173523282673,813568.4881322152,953.1359033610523,26722128.39284896,0.15867658672516527,9621.474675682548,0.2673073061714708,19007.992991191346,282143.8383405469,0.0,22306.02134400721,15001.978655992792,0.0,0.0,0.0,0.0,0,1.0,coal,221422.79830121406,108242.16554958255,0.0
2017-11-10 12:00:00,37630.0,26.984444510320596,822245.8634161593,383.4309014778325,26957243.16370627,0.001936768472906404,9652.815974052455,0.03228848,19064.448555437433,284279.5283563065,0.0,22502.0,15128.000000000004,0.0,0.0,0.0,0.0,0,0.0,gas,223386.0685567137,109138.5082706197,0.0
2017-11-10 13:00:00,37774.0,27.01478010549097,826131.9881002707,383.93346838559944,27012463.25504876,0.0019401008717310087,9653.094908772466,0.019025895161290322,19068.93866246266,284292.247468726,0.0,22502.0,15272.000000000004,0.0,0.0,0.0,0.0,0,0.0,gas,223386.0685567137,110162.83476090987,0.0
2017-11-10 14:00:00,38556.0,27.34077152653109,847355.5888191969,385.7878338390291,27427445.149671722,0.0019489645482900747,9778.978468297164,0.025972204760901625,19250.20908326526,285951.50642510096,0.0,22681.0,15875.000000000004,0.0,0.0,0.0,0.0,0,0.0,gas,225243.87618383236,114581.39496151744,0.0
2017-11-10 15:00:00,40294.0,27.50735502327422,895049.4171276116,391.67115542763156,28598903.06748318,0.001979380263157895,10097.605174768523,0.019515611941848393,20091.32230881819,292941.9035912136,0.0,23533.0,16761.000000000007,0.0,0.0,0.0,0.0,0,0.0,gas,234106.41197862377,121009.70048332718,0.0
2017-11-10 16:00:00,44357.0,28.185823736178033,1007982.7938020732,400.36633074951953,30376279.72075501,0.0020225200726030324,10206.647996080947,0.024410603372093026,20514.002233937375,295971.89131353353,0.0,23807.0,20550.000000000007,0.0,0.0,0.0,0.0,0,0.0,gas,237175.1259921335,148680.74028133802,0.0
2017-11-10 17:00:00,47148.0,28.726814371582222,1087598.614635129,813.658234600262,31755796.259294745,0.46873866390888397,10535.183607919646,2.0780729355443492,22003.41166274469,301963.13069069065,0.0,24499.09165832097,22648.908341679038,0.0,0.0,0.0,0.0,0,1.0,coal,243223.53541133407,163824.35595201096,0.0
2017-11-10 18:00:00,48095.0,28.845663168610812,1114846.5944920075,345.59569056910567,32293252.052469265,0.0017464604878048781,10707.770635364739,0.013952369368390557,22264.560094427496,304910.0905072553,0.0,24794.0,23301.000000000007,0.0,0.0,0.0,0.0,0,0.0,gas,246320.00968815334,168447.76638486492,0.0
